method,sequence,frame,view,projection_ssim,projection_lpips
repkpu_pu1k_4x_selected10,OrangeKettlebell,0080,x_pos,0.5348622885988961,0.5351547598838806
repkpu_pu1k_4x_selected10,OrangeKettlebell,0080,x_neg,0.5389482722903135,0.5402683019638062
repkpu_pu1k_4x_selected10,OrangeKettlebell,0080,y_pos,0.5332543267217348,0.5208722949028015
repkpu_pu1k_4x_selected10,OrangeKettlebell,0080,y_neg,0.5200654245754208,0.536939263343811
repkpu_pu1k_4x_selected10,OrangeKettlebell,0080,z_pos,0.7424876266109806,0.2590048611164093
repkpu_pu1k_4x_selected10,OrangeKettlebell,0080,z_neg,0.7477632427562563,0.26141977310180664
snowflakenet_pu_4x_selected10,OrangeKettlebell,0080,x_pos,0.5395079167661548,0.5231020450592041
snowflakenet_pu_4x_selected10,OrangeKettlebell,0080,x_neg,0.5439278016899588,0.528930127620697
snowflakenet_pu_4x_selected10,OrangeKettlebell,0080,y_pos,0.5368122238973116,0.5146961212158203
snowflakenet_pu_4x_selected10,OrangeKettlebell,0080,y_neg,0.5217472748201264,0.5340900421142578
snowflakenet_pu_4x_selected10,OrangeKettlebell,0080,z_pos,0.7436431240280216,0.25092098116874695
snowflakenet_pu_4x_selected10,OrangeKettlebell,0080,z_neg,0.7496686254767034,0.2517915368080139
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0080,x_pos,0.5385353581713676,0.5292249321937561
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0080,x_neg,0.5439242349711192,0.5308947563171387
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0080,y_pos,0.5350363009574988,0.5178738832473755
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0080,y_neg,0.5215004617509296,0.534437358379364
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0080,z_pos,0.7429170104137288,0.2560393512248993
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0080,z_neg,0.748645021933608,0.258739709854126
spu_pointnet_4x_selected10,OrangeKettlebell,0080,x_pos,0.5278097170877283,0.5596965551376343
spu_pointnet_4x_selected10,OrangeKettlebell,0080,x_neg,0.5328435068560643,0.563523530960083
spu_pointnet_4x_selected10,OrangeKettlebell,0080,y_pos,0.5291315863854514,0.5445047616958618
spu_pointnet_4x_selected10,OrangeKettlebell,0080,y_neg,0.5161211227199725,0.5565937757492065
spu_pointnet_4x_selected10,OrangeKettlebell,0080,z_pos,0.7413614265035541,0.2620096206665039
spu_pointnet_4x_selected10,OrangeKettlebell,0080,z_neg,0.7473194652222669,0.26344192028045654
cg_baseline,OrangeKettlebell,0090,x_pos,0.4978298064966389,0.6171071529388428
cg_baseline,OrangeKettlebell,0090,x_neg,0.5085984947371543,0.6312882900238037
