method,sequence,frame,pred_file,ref_file,point_count,y_psnr,u_psnr,v_psnr,yuv_psnr_mean,projection_ssim_mean,projection_lpips_mean,pcqm
repkpu_pu1k_4x_selected10,OrangeKettlebell,0060,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/repkpu_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0060.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0060.ply,2398432,17.938543009171635,21.079792864571388,23.537535064786347,20.85195697950979,0.6744300752738907,0.39621761937936145,0.115959
snowflakenet_pu_4x_selected10,OrangeKettlebell,0060,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/snowflakenet_pu_4x_selected10/OrangeKettlebell/15fps/frame_0060.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0060.ply,2398432,17.9403227369935,21.082689289019104,23.527280745125267,20.850097590379292,0.6747033203987867,0.39708325266838074,0.11567
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0060,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/pu_gaussian_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0060.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0060.ply,2398432,17.96095671395033,21.08344406302321,23.450994385118328,20.831798387363957,0.6757531790970562,0.39172298709551495,0.114966
spu_pointnet_4x_selected10,OrangeKettlebell,0060,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/spu_pointnet_4x_selected10/OrangeKettlebell/15fps/frame_0060.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0060.ply,2398432,18.039818215347047,21.041985717740996,23.518222271556454,20.866675401548164,0.6743230135521784,0.39968934158484143,0.114745
cg_baseline,OrangeKettlebell,0070,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0070.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0070.ply,504510,18.023398167990845,21.93283479056774,23.26447361217941,21.073568856912665,0.6468107274053888,0.4320121208826701,0.122951
repkpu_pu1k_4x_selected10,OrangeKettlebell,0070,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/repkpu_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0070.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0070.ply,2018040,17.99682976623874,21.944626075120517,23.23574030114731,21.059065380835523,0.6675946015740347,0.36883939802646637,0.123605
snowflakenet_pu_4x_selected10,OrangeKettlebell,0070,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/snowflakenet_pu_4x_selected10/OrangeKettlebell/15fps/frame_0070.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0070.ply,2018040,17.987065708287123,21.937259146845562,23.222140757408585,21.04882187084709,0.6679848908521441,0.36715583006540936,0.123167
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0070,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/pu_gaussian_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0070.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0070.ply,2018040,17.997400333078147,21.93302017465194,23.30081760687306,21.077079371534385,0.6678775488847987,0.3631400838494301,0.123512
spu_pointnet_4x_selected10,OrangeKettlebell,0070,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/spu_pointnet_4x_selected10/OrangeKettlebell/15fps/frame_0070.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0070.ply,2018040,18.0132803277376,21.93443876242914,23.262936647611927,21.070218579259556,0.6627670361793366,0.3866276393334071,0.123157
cg_baseline,OrangeKettlebell,0080,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0080.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0080.ply,574138,18.321254231046897,21.742560693343773,24.552783597261875,21.538866173884184,0.5828735766484084,0.5079619437456131,0.111521
repkpu_pu1k_4x_selected10,OrangeKettlebell,0080,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/repkpu_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0080.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0080.ply,2296552,18.258156372996524,21.720681334244695,24.397694298993652,21.45884400207829,0.602896863592267,0.4422765423854192,0.112432
snowflakenet_pu_4x_selected10,OrangeKettlebell,0080,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/snowflakenet_pu_4x_selected10/OrangeKettlebell/15fps/frame_0080.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0080.ply,2296552,18.22265432855116,21.73182321530184,24.39220843495857,21.44889532627052,0.6058844944463795,0.43392180899779004,0.11263
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0080,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/pu_gaussian_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0080.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0080.ply,2296552,18.21637024950495,21.759957646060364,24.41564988954674,21.463992595037354,0.6050930646997087,0.43786833186944324,0.113068
spu_pointnet_4x_selected10,OrangeKettlebell,0080,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/spu_pointnet_4x_selected10/OrangeKettlebell/15fps/frame_0080.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0080.ply,2296552,18.31395834358264,21.740186538185558,24.55313142201958,21.535758767929256,0.5990978041291729,0.4582950274149577,0.111677
cg_baseline,OrangeKettlebell,0090,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0090.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0090.ply,584096,17.952167952791026,21.12192339693982,23.505421586680924,20.85983764547059,0.5948673049304473,0.5049834201733271,0.113529
repkpu_pu1k_4x_selected10,OrangeKettlebell,0090,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/repkpu_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0090.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0090.ply,2336384,17.914250818200593,21.162735148712894,23.424990093032406,20.833992019981963,0.613677890125719,0.4396827618281047,0.113814
snowflakenet_pu_4x_selected10,OrangeKettlebell,0090,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/snowflakenet_pu_4x_selected10/OrangeKettlebell/15fps/frame_0090.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0090.ply,2336384,17.90974697476237,21.17505953394944,23.42551815131503,20.836774886675613,0.617716443666447,0.4339897682269414,0.113599
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0090,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/pu_gaussian_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0090.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0090.ply,2336384,17.86869871028889,21.182262721071993,23.3709368537773,20.807299428379395,0.6168001300897582,0.4313795914252599,0.114979
spu_pointnet_4x_selected10,OrangeKettlebell,0090,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/spu_pointnet_4x_selected10/OrangeKettlebell/15fps/frame_0090.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0090.ply,2336384,17.949948755209405,21.121415050533148,23.503104099025936,20.85815596825616,0.6116312729015921,0.45281046628952026,0.113789
