method,sequence,frame,view,projection_ssim,projection_lpips
mag_selected10,OrangeKettlebell,0070,z_neg,0.7558350435348751,0.2642897665500641
score_denoise_selected10,OrangeKettlebell,0070,x_pos,0.49080463351299447,0.6386505961418152
score_denoise_selected10,OrangeKettlebell,0070,x_neg,0.4988034482714354,0.6381516456604004
score_denoise_selected10,OrangeKettlebell,0070,y_pos,0.6780249733698293,0.39513924717903137
score_denoise_selected10,OrangeKettlebell,0070,y_neg,0.6647966896859415,0.42704975605010986
score_denoise_selected10,OrangeKettlebell,0070,z_pos,0.7540863192684942,0.27014440298080444
score_denoise_selected10,OrangeKettlebell,0070,z_neg,0.756252080496867,0.2632833421230316
pointcleannet_selected10,OrangeKettlebell,0070,x_pos,0.49966423491291395,0.6503440141677856
pointcleannet_selected10,OrangeKettlebell,0070,x_neg,0.505325226029124,0.6503967046737671
pointcleannet_selected10,OrangeKettlebell,0070,y_pos,0.6999930457452975,0.3960925340652466
pointcleannet_selected10,OrangeKettlebell,0070,y_neg,0.6895079075134308,0.4284535050392151
pointcleannet_selected10,OrangeKettlebell,0070,z_pos,0.7590233528055096,0.289973646402359
pointcleannet_selected10,OrangeKettlebell,0070,z_neg,0.7600096045762798,0.2877158522605896
upsample_clean_ounet_selected10,OrangeKettlebell,0070,x_pos,0.4596860093657494,0.7557133436203003
upsample_clean_ounet_selected10,OrangeKettlebell,0070,x_neg,0.45978000493751425,0.7648122310638428
upsample_clean_ounet_selected10,OrangeKettlebell,0070,y_pos,0.5756525973706959,0.6140316128730774
upsample_clean_ounet_selected10,OrangeKettlebell,0070,y_neg,0.569464244632712,0.6247296929359436
upsample_clean_ounet_selected10,OrangeKettlebell,0070,z_pos,0.6546744245678894,0.5235164165496826
upsample_clean_ounet_selected10,OrangeKettlebell,0070,z_neg,0.6551546629305461,0.5220953822135925
cg_baseline,OrangeKettlebell,0080,x_pos,0.49595603128632093,0.6303107142448425
cg_baseline,OrangeKettlebell,0080,x_neg,0.5019526145392189,0.6401499509811401
cg_baseline,OrangeKettlebell,0080,y_pos,0.5126825301877129,0.6067860722541809
cg_baseline,OrangeKettlebell,0080,y_neg,0.5057523088504924,0.6091547012329102
cg_baseline,OrangeKettlebell,0080,z_pos,0.7374081933150572,0.2807105481624603
cg_baseline,OrangeKettlebell,0080,z_neg,0.7434897817116483,0.28065967559814453
gqenet_selected10,OrangeKettlebell,0080,x_pos,0.49706402327789007,0.6284178495407104
gqenet_selected10,OrangeKettlebell,0080,x_neg,0.5030777419919367,0.6386705040931702
gqenet_selected10,OrangeKettlebell,0080,y_pos,0.5133230798072429,0.6059913039207458
gqenet_selected10,OrangeKettlebell,0080,y_neg,0.5063001078903154,0.60833740234375
gqenet_selected10,OrangeKettlebell,0080,z_pos,0.7389768713157508,0.2796718180179596
gqenet_selected10,OrangeKettlebell,0080,z_neg,0.7447791209525678,0.28008416295051575
mag_selected10,OrangeKettlebell,0080,x_pos,0.4984472389160383,0.6296013593673706
mag_selected10,OrangeKettlebell,0080,x_neg,0.5033071195607121,0.6367215514183044
mag_selected10,OrangeKettlebell,0080,y_pos,0.5121783207205877,0.6062314510345459
